Link,Địa chỉ,Mức giá,Diện tích,Pháp lý,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Mặt tiền,Đường vào,Nội thất,Hướng nhà,Hướng ban công
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-quoc-viet-phuong-nghia-do-1/15-8ty-ban-45m-6-tang-thang-may-xay-moi-dep-nhu-khach-san-5-sao-gara-o-to-o-cuc-suong-pr43045509,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Cầu Giấy, Hà Nội","15,8 tỷ",45 m²,Sổ đỏ/ Sổ hồng,3 phòng,4 phòng,6 tầng,4 m,6 m,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-pho-hong-tien-phuong-bo-de/ban-mini-dan-xay-chac-chan-khu-vuc-hiem-ban-pr42495440,"Phố Hồng Tiến, Phường Bồ Đề, Long Biên, Hà Nội","11,8 tỷ",59 m²,Sổ đỏ/ Sổ hồng,5 phòng,,4 tầng,"8,6 m",,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-hao-nam-phuong-o-cho-dua/ban-moi-keng-5-tang-thang-may-ngo-thong-tu-tung-tien-ich-bat-ngan-pr42366504,"Phố Hào Nam, Phường Ô Chợ Dừa, Đống Đa, Hà Nội","8,78 tỷ",40 m²,Sổ đỏ/ Sổ hồng,3 phòng,,5 tầng,,,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-pho-thach-cau-phuong-long-bien/hiem-re-so-huu-3-tang-ma-chi-hon-1-ty-ha-noi-pr42837318,"Phố Thạch Cầu, Phường Long Biên, Long Biên, Hà Nội","1,45 tỷ",31 m²,Hợp đồng mua bán,,,3 tầng,,,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-thai-ha-phuong-lang-ha/-lo-goc-60m-3-tang-gia-dau-tu-9-888-ty-pr42912762,"Phố Thái Hà, Phường Láng Hạ, Đống Đa, Hà Nội","9,89 tỷ",60 m²,Sổ đỏ/ Sổ hồng,,,3 tầng,,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-ho-ba-mau-phuong-phuong-lien/toa-building-153-m3-x9-tang-tien-8-3-m-gia-115-ty-pr41906056,"Đường Hồ Ba Mẫu, Phường Phương Liên, Đống Đa, Hà Nội",115 tỷ,153 m²,Sổ đỏ/ Sổ hồng,3 phòng,5 phòng,9 tầng,"8,3 m",20 m,Đầy đủ.,Đông - Bắc,Đông - Bắc
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-vu-trong-phung-phuong-thanh-xuan-trung-prj-rivera-park-ha-noi/ban-san-van-phong-tang-1-vi-tri-dac-dia-tai-quan-xuan-pr37488830,"Dự án Rivera Park Hà Nội, Đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",Thỏa thuận,"822,5 m²",Sổ đỏ/ Sổ hồng,,,,,,Cơ bản,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-tran-binh-phuong-my-dinh-2-prj-my-dinh-plaza/ban-cc-71-trieu-m2-102m2-2-nam-tu-liem-ha-noi-pr43063526,"Mỹ Đình Plaza, Phố Trần Bình, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",72 triệu/m²,102 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-hong-phuong-lang-ha/chinh-chu-ban-dong-da-65m-x-8-tang-thang-may-tien-5-05m-pr43052363,"Đường Nguyên Hồng, Phường Láng Hạ, Đống Đa, Hà Nội",46 tỷ,65 m²,Sổ đỏ/ Sổ hồng,,,8 tầng,"5,05 m",,Đầy đủ,,
https://batdongsan.com.vn/ban-dat-xa-tan-tien-16/ban-tai-chuong-my-ha-noi-3-ty-580-m2-gia-uu-dai-uy-tin-pr43063414,"Xã Tân Tiến, Chương Mỹ, Hà Nội",3 tỷ,580 m²,Sổ đỏ/ Sổ hồng,,,,5 m,4 m,,Đông,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xuan-dieu-phuong-quang-an-2-prj-d-le-roi-soleil/-ban-cao-cap-tan-ang-minh-tay-103m-tang-trung-3-ngu-du-noi-that-co-so-do-pr43063324,"Dự án D’. Le Roi Soleil , Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội","16,5 tỷ",103 m²,Sổ đỏ/ Sổ hồng,3 phòng,2 phòng,,,,Đầy đủ,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-dat-duong-tinh-82-xa-trach-my-loc/-toi-la-chu-ban-phan-lo-via-he-108m2-tai-chinh-6-x-ty-pr43063276,"Đường Tỉnh 82, Xã Trạch Mỹ Lộc, Phúc Thọ, Hà Nội",Thỏa thuận,108 m²,Sổ đỏ/ Sổ hồng,,,,6 m,30 m,,Đông - Nam,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-pham-van-dong-phuong-mai-dich/ban-toa-ng-cau-giay-lh-pr41101856,"Đường Phạm Văn Đồng, Phường Mai Dịch, Cầu Giấy, Hà Nội",125 tỷ,167 m²,Sổ đỏ/ Sổ hồng,8 phòng,8 phòng,8 tầng,"10,59 m",60 m,Cơ bản,Đông,Đông
https://batdongsan.com.vn/ban-nha-rieng-phuong-linh-nam/ban-gap-37m2-ngay-hoang-mai-giam-ngay-500tr-neu-chot-nh-pr43063295,"Phường Lĩnh Nam, Hoàng Mai, Hà Nội","5,8 tỷ",37 m²,Sổ đỏ,,,,"6,9 m",,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-dong-thien-phuong-vinh-hung-2/hiem-co-3-tang-lo-goc-full-noi-that-gia-chi-2-45-ty-pr43063220,"Đường Đông Thiên, Phường Vĩnh Hưng, Hoàng Mai, Hà Nội","2,45 tỷ",23 m²,Sổ vi bằng,2 phòng,2 phòng,3 tầng,3 m,,Full,,
https://batdongsan.com.vn/ban-nha-rieng-duong-thanh-am-phuong-thuong-thanh-1/ban-gap-5pn-6wc-37m2-tai-long-bien-ha-noi-9-2-ty-pr43063070,"Đường Thanh Am, Phường Thượng Thanh, Long Biên, Hà Nội","9,2 tỷ",37 m²,Sổ đỏ/ Sổ hồng,5 phòng,6 phòng,7 tầng,5 m,"4,5 m",Cơ bản.,,
https://batdongsan.com.vn/ban-dat-duong-te-tieu-xa-an-phu-11/ban-tai-22-trieu-m2-273m2-mat-tien-20m-ngo-20m-hang-hot-pr43063114,"Đường Tế Tiêu, Xã An Phú, Mỹ Đức, Hà Nội",22 triệu/m²,273 m²,Sổ đỏ/ Sổ hồng,,,,20 m,20 m,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-trinh-dinh-cuu-phuong-dinh-cong/-pho-hoang-mai-46m2-5-tang-lo-goc-o-to-tranh-kd-15-9-ty-pr43062939,"Đường Trịnh Đình Cửu, Phường Định Công, Hoàng Mai, Hà Nội","15,9 tỷ",46 m²,Sổ đỏ/ Sổ hồng,,,5 tầng,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-dinh-cong-thuong-phuong-dinh-cong/-dep-hoang-mai-thiet-ke-hien-dai-ngo-thong-thoang-vi-tri-dep-pr43063151,"Đường Định Công Thượng, Phường Định Công, Hoàng Mai, Hà Nội","6,98 tỷ",30 m²,Sổ đỏ/ Sổ hồng,4 phòng,3 phòng,4 tầng,5 m,2 m,Đầy đủ,Tây - Bắc,Tây - Bắc
https://batdongsan.com.vn/ban-nha-rieng-xa-an-khanh-4/chi-3-9-ty-a-c-so-huu-can-sieu-rong-dt-40m-gan-truong-cac-cap-mam-non-uy-ban-c1-c2-dan-xay-pr43062839,"Xã An Khánh, Hoài Đức, Hà Nội","3,9 tỷ",40 m²,Sổ đỏ/ Sổ hồng,4 phòng,3 phòng,4 tầng,,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/-goc-189-2m-doc-ton-view-cong-vien-xay-515m-trung-tam-khu-dep-nhat-vin-dan-phuong-pr43063059,"Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội","47,68 tỷ","189,2 m²",Sổ đỏ/ Sổ hồng,,,4 tầng,,,,Tây - Bắc,Tây - Bắc
https://batdongsan.com.vn/ban-nha-mat-pho-pho-hang-cot-phuong-hang-ma/vi-tri-dac-dia-5-tang-thong-san-via-he-rong-mt-quyen-luc-chu-hieu-chuyen-pr43062985,"Phố Hàng Cót, Phường Hàng Mã, Hoàn Kiếm, Hà Nội","51,5 tỷ",50 m²,Sổ đỏ/ Sổ hồng,5 phòng,5 phòng,5 tầng,7 m,25 m,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-thuy-khue-phuong-truc-bach/ban-bt-4pn-4wc-107m2-tai-ba-dinh-ha-noi-gia-uu-dai-dep-nhieu-tien-ich-pr43062809,"Đường Thụy Khuê, Phường Trúc Bạch, Ba Đình, Hà Nội",24 tỷ,107 m²,Sổ đỏ/ Sổ hồng,4 phòng,4 phòng,5 tầng,10 m,"2,5 m","Đầy đủ điều hòa, giường, tủ lạnh.",,
https://batdongsan.com.vn/ban-nha-rieng-phuong-ha-dinh/ban-gap-tt-quan-thanh-xuan-7-tang-thang-may-chccmn-dong-tien-via-he-kinh-doanh-view-ho-pr43062720,"Phường Hạ Đình, Thanh Xuân, Hà Nội","19,5 tỷ",55 m²,Sổ đỏ/ Sổ hồng,9 phòng,10 phòng,7 tầng,5 m,,Đầy đủ,,
https://batdongsan.com.vn/ban-dat-phuong-trung-hoa-4/ban-phan-lo-tang-nha-lo-goc-pr43062284,"Trung Hòa, Cầu Giấy, Hà Nội","16,8 tỷ",51 m²,Sổ đỏ/ Sổ hồng,,,,"3,9 m",,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-kieu-mai-phuong-minh-khai_1/pho-nho-ngo-nho-em-o-do-khai-nhon-38m-pr43062247,"Đường Kiều Mai, Phường Minh Khai, Bắc Từ Liêm, Hà Nội",Thỏa thuận,38 m²,Sổ đỏ/ Sổ hồng,4 phòng,3 phòng,4 tầng,4 m,"3,5 m",,Tây - Nam,Tây - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-trai-phuong-thuong-dinh-prj-king-palace/-ban-duy-nhat-2-ngu-94-m2-re-nhat-du-an-co-ban-cdt-tai-kingpalace-lh-pr38823376,"Dự án King Palace, Đường Nguyễn Trãi, Phường Thượng Đình, Thanh Xuân, Hà Nội",7 tỷ,84 m²,Đang chờ sổ,2 phòng,2 phòng,,,,Đầy đủ,Đông - Bắc,Tây - Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-cau-giay-phuong-dich-vong/ban-pho-40m-4tang-thang-giua-moi-dep-full-noi-that-8-25-ty-co-thuong-luong-pr43062889,"Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội","8,25 tỷ",40 m²,Sổ đỏ/ Sổ hồng,5 phòng,4 phòng,4 tầng,,,Đầy đủ,,
https://batdongsan.com.vn/ban-dat-pho-viet-hung-phuong-viet-hung-2/ban-phan-lo-350m2-mt21m-via-he-oto-tranh-kd-nha-hang-khach-san-van-phong-pr41469819,"Phố Việt Hưng, Phường Việt Hưng, Long Biên, Hà Nội",54 tỷ,350 m²,Sổ đỏ/ Sổ hồng.,,,,21 m,13 m,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-dai-tu-phuong-dai-kim/ban-19-5-ty-60m2-6pn-4wc-day-du-noi-that-hoang-mai-ha-noi-pr42709664,"Đường Đại Từ, Phường Đại Kim, Hoàng Mai, Hà Nội","19,5 tỷ",60 m²,Sổ đỏ/ Sổ hồng,6 phòng,4 phòng,5 tầng,4 m,,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-sai-dong-prj-khu-do-thi-sai-dong/ban-kdt-moi-300m2-mt12m-100m-ra-ho-dieu-hoa-sieu-thoang-gia-cuc-dep-150tr-m-pr41577951,"Dự án Sài Đồng, Phường Sài Đồng, Long Biên, Hà Nội","44,5 tỷ",300 m²,Sổ đỏ/ Sổ hồng,4 phòng,4 phòng,4 tầng,12 m,13 m,Cơ bản,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phuc-loi-prj-vinhomes-riverside/ban-anh-dao-151m2-hang-hiem-o-ngay-44-5-ty-ong-luong-pr41577915,"Dự án Vinhomes Riverside, Phường Phúc Lợi, Long Biên, Hà Nội","44,5 tỷ",151 m²,Sổ đỏ/ Sổ hồng,4 phòng,3 phòng,3 tầng,10 m,13 m,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-hong-tien-phuong-bo-de/ban-70m2x3-tang-vi-tri-dinh-k-vuong-cau-vua-o-vua-kd-dong-net-pr41577831,"Phố Hồng Tiến, Phường Bồ Đề, Long Biên, Hà Nội",29 tỷ,70 m²,Sổ đỏ/ Sổ hồng,4 phòng,3 phòng,3 tầng,4 m,40 m,Không nội thất,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-ngoc-thuy-phuong-ngoc-thuy/ban-sieu-long-bien-950m2-full-tho-cu-view-song-hong-cau-long-bien-110tr-m2-ong-luong-pr41577510,"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội",105 triệu/m²,950 m²,Sổ đỏ/ Sổ hồng,4 phòng,4 phòng,4 tầng,,,Đầy đủ,,
https://batdongsan.com.vn/ban-dat-duong-vu-duc-than-phuong-viet-hung-2/hang-hiem-300m2-lo-goc-26m-mat-13-5m-11-3m-mat-o-to-tranh-pr41507866,"Đường Vũ Đức Thận, Phường Việt Hưng, Long Biên, Hà Nội",33 tỷ,300 m²,Sổ đỏ/ Sổ hồng,,,,26 m,10 m,,,
https://batdongsan.com.vn/ban-dat-duong-nguyen-van-linh-phuong-sai-dong/gap-1500m2-lo-goc-huynh-nghe-vi-tri-sieu-sieu-dep-dau-tu-bat-chap-pr41507802,"Đường Nguyễn Văn Linh, Phường Sài Đồng, Long Biên, Hà Nội",45 tỷ,1.500 m²,Sổ đỏ/ Sổ hồng,,,,35 m,20 m,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-dam-quang-trung-phuong-long-bien/-dong-tien-170m2-x-7-tang-thang-may-100m-ra-cau-vinh-tuy-aoen-mall-gia-tot-pr41471492,"Đường Đàm Quang Trung, Phường Long Biên, Long Biên, Hà Nội","27,5 tỷ",170 m²,Sổ đỏ/ Sổ hồng,18 phòng,18 phòng,7 tầng,9 m,6 m,Đầy đủ.,,
https://batdongsan.com.vn/ban-dat-duong-ngoc-thuy-phuong-ngoc-thuy/ban-190m-mt-12-5m-lo-goc-oto-tranh-hang-xom-khai-son-ho-dieu-hoa-cv-180tr-m2-pr41471086,"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội","34,5 tỷ",190 m²,Sổ đỏ/ Sổ hồng.,,,,"12,5 m",10 m,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-ngoc-thuy-phuong-ngoc-thuy/sieu-pham-1330m2-y-noi-that-5-sao-view-song-hong-dep-mong-mo-pr41470261,"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội",140 tỷ,1.330 m²,,6 phòng,6 phòng,4 tầng,,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-giai-phong-phuong-phuong-liet/-tai-ng-thanh-xuan-ha-noi-57-ty-140-m2-gia-tot-uy-tin-pr43062660,"Đường Giải Phóng, Phường Phương Liệt, Thanh Xuân, Hà Nội",57 tỷ,140 m²,Sổ đỏ/ Sổ hồng,,2 phòng,3 tầng,8 m,10 m,Cơ bản,,
https://batdongsan.com.vn/ban-dat-duong-nguyen-van-cu-1-phuong-bo-de/sieu-pham-mat-pho-1200m2-mat-tien-50m-via-he-9m-kd-dinh-cap-chu-giam-20ty-soc-pr41469870,"Đường Nguyễn Văn Cừ, Phường Bồ Đề, Long Biên, Hà Nội",93 tỷ,1.200 m²,,,,,50 m,40 m,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-ngoc-thuy-phuong-ngoc-thuy/ban-dat-tang-go-quy-y-230m2-oto-chay-3m-oto-tranh-100m-ra-cong-vien-y-pr41373016,"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội",32 tỷ,230 m²,Sổ đỏ/ Sổ hồng.,3 phòng,2 phòng,2 tầng,13 m,,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-co-linh-phuong-long-bien/ban-khach-san-4-sao-110m2x8-tang-vi-tri-vip-doanh-tren-350tr-thang-32ty-pr41372886,"Đường Cổ Linh, Phường Long Biên, Long Biên, Hà Nội",32 tỷ,110 m²,Sổ đỏ/ Sổ hồng,26 phòng,26 phòng,8 tầng,6 m,10 m,Đầy đủ.,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-van-dong-phuong-mai-dich-prj-chung-cu-the-nine/quy-chuyen-nhuong-du-dien-tich-gia-tot-nhat-tai-cau-giay-pr42734970,"The Nine, Số 9, Đường Phạm Văn Đồng, Phường Mai Dịch, Cầu Giấy, Hà Nội","11,5 tỷ",117 m²,Sổ đỏ/ Sổ hồng,3 phòng,2 phòng,,,,Cơ bản,,Đông - Bắc
https://batdongsan.com.vn/ban-dat-duong-hoang-hoa-tham-phuong-lieu-giai/ban-39-5-ty-172-m2-phap-ly-day-du-hang-hiem-tai-ba-dinh-ha-noi-pr43062575,"Đường Hoàng Hoa Thám, Phường Liễu Giai, Ba Đình, Hà Nội","39,5 tỷ",172 m²,Sổ đỏ/ Sổ hồng,,,,"8,2 m",15 m,,,
https://batdongsan.com.vn/ban-dat-phuong-kim-son-6/chinh-chu-ban-2-lo-lien-ke-c6a-c6b-tay-60-2m-duong-o-to-tranh-gan-ho-dong-mo-pr43062753,"Phường Kim Sơn, Sơn Tây, Hà Nội","1,4 tỷ","60,2 m²",,,,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-van-luong-phuong-nhan-chinh-prj-viet-duc-complex/cdt-ra-hang-3-ngoai-giao-cuoi-cung-tai-compx-39-lh-pr41952548,"Việt Đức Complex, 39, Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội","6,5 tỷ",138 m²,Hợp đồng mua bán,3 phòng,2 phòng,,,,"Cơ bản Nội thất: Điều hòa, sàn gỗ, full TBVS, cửa khoá từ...",Đông - Bắc,Tây - Bắc
https://batdongsan.com.vn/ban-loai-bat-dong-san-khac-duong-le-dai-hanh-phuong-le-dai-hanh-prj-gelex-tower/ban-260-m2-van-phong-tai-toa-nha-van-phong-hang-a-gex-80-trieu-m2-pr42785945,"Gelex Tower, Lê Đại Hành, Lê Đại Hành, Hai Bà Trưng, Hà Nội",80 triệu/m²,257 m²,Hợp đồng mua bán,2 phòng,2 phòng,,25 m,15 m,Cơ bản,Tây - Nam,Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-linh-nam-phuong-mai-dong-1-prj-sunshine-palace/chinh-chu-ban-sieu-pham-2pn-85m2-gia-chi-3-ty-5-bao-phi-da-co-so-lhe-em-pr38866028,"Dự án Sunshine Palace, Đường Lĩnh Nam, Phường Mai Động, Hoàng Mai, Hà Nội","5,7 tỷ",85 m²,Đã có sổ đỏ.,2 phòng,2 phòng,,,,Đồ nội thất liền tường các đồ gỗ.,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-van-quan/ban-4pn-2wc-2-tang-55m2-full-noi-that-tai-ha-dong-chi-2-3-ty-pr43060305,"Phường Văn Quán, Hà Đông, Hà Nội","2,3 tỷ",55 m²,Sổ đỏ/ Sổ hồng,4 phòng,2 phòng,,,,Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-phuc-dong-prj-sunshine-green-iconic/ban-1pn-52m2-ban-cong-dai-thoang-tai-sunshinegreeniconic-trung-tam-long-bien-gia-4ty-bao-phi-pr42234412,"Sunshine Green Iconic, Phường Phúc Đồng, Quận Long Biên, Hà Nội","2,18 tỷ",28 m²,Hợp đồng mua bán,1 phòng,1 phòng,,,,"Nội thất bàn giao: Nguyên bản chủ đầu tư bàn giao các thiết bị xịn sò nhập khẩu (điều hoà âm trần, thiết bị vệ sinh cao cấp, hệ thống tủ bếp, cửa vân tay,... ).",Đông - Bắc,Tây - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-linh-nam-phuong-mai-dong-1-prj-sunshine-palace/chinh-chu-ban-3pn-114m2-re-nhat-sunshinepalace-13-gia-4ty850-co-so-lh-em-pr39630991,"Dự án Sunshine Palace, Đường Lĩnh Nam, Phường Mai Động, Hoàng Mai, Hà Nội","8,2 tỷ",123 m²,Sổ đỏ/ Sổ hồng,3 phòng,2 phòng,,,,Cơ bản.,Đông,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-pho-ha-dinh-phuong-ha-dinh/pn-lo-o-to-tranh-6-tang-tng-may-2-thoang-vinh-vien-1p-ra-vanh-dai-3-chi-11-ty-pr43062084,"Phố Hạ Đình, Phường Hạ Đình, Thanh Xuân, Hà Nội",11 tỷ,38 m²,Sổ đỏ/ Sổ hồng,4 phòng,,6 tầng,4 m,,Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-hoang-cong-phuong-kien-hung-prj-mipec-city-view/ban-ha-dong-hn-d-tich-105-noi-that-dep-do-dien-nhat-noi-dia-pr42916663,"Dự án Mipec City View, Đường Hoàng Công, Phường Kiến Hưng, Hà Đông, Hà Nội","6,3 tỷ",105 m²,Sổ đỏ/ Sổ hồng,3 phòng,3 phòng,,,,Đầy đủ,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-pho-thai-thinh-phuong-thinh-quang/-dien-tich-30m2-mt-3-7m2-5-tang-3-phong-ngu-4-phong-tam-gia-chao-8-4-ty-vnd-pr42805854,"Phố Thái Thịnh, Phường Thịnh Quang, Đống Đa, Hà Nội","8,4 tỷ",30 m²,Sổ đỏ/ Sổ hồng,3 phòng,4 phòng,5 tầng,"3,7 m","2,5 m",,,
https://batdongsan.com.vn/ban-dat-xa-van-noi/ban-76m-dong-anh-gan-bia-lang-gia-dau-tu-pr43061775,"Xã Vân Nội, Đông Anh, Hà Nội","4,5 tỷ",76 m²,Sổ đỏ/ Sổ hồng,,,,"4,5 m",3 m,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-phu-la-prj-khu-do-thi-moi-van-phu/ban-gap-lk-vip-kdt-phan-lo-o-to-105m2-x-4-tang-o-cho-thang-may-mat-tien-5m-kd-sam-uat-pr42911564,"KĐT Văn Phú, Đường Lê Trọng Tấn, Phường Phú La, Hà Đông, Hà Nội","25,5 tỷ",105 m²,Sổ đỏ/ Sổ hồng,4 phòng,4 phòng,4 tầng,5 m,12 m,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-pho-tran-binh-phuong-mai-dich/ban-cau-giay-pr43021635,"Phố Trần Bình, Phường Mai Dịch, Cầu Giấy, Hà Nội","11,6 tỷ",51 m²,Sổ đỏ/ Sổ hồng,,,5 tầng,"3,5 m",,,,
https://batdongsan.com.vn/ban-dat-duong-415-xa-minh-quang/ban-mat-415-cach-cho-truong-100m-sam-uat-dan-cu-giau-co-pr41543092,"Đường 415, Xã Minh Quang, Ba Vì, Hà Nội","2,65 tỷ",404 m²,Sổ đỏ/ Sổ hồng,,,,"8,8 m",16 m,,Nam,
https://batdongsan.com.vn/ban-dat-duong-415-xa-minh-quang/ban-truc-chinh-apphan-415-doi-dien-ubnd-thpt-thcs-the-dep-pr42042398,"Đường 415, Xã Minh Quang, Ba Vì, Hà Nội","4,72 tỷ","658,8 m²",Sổ đỏ/ Sổ hồng.,,,,"11,8 m",16 m,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-tran-binh-phuong-my-dinh-2-prj-an-binh-plaza/b-gap-quy-3pn-tai-dien-tich-83m2-lh-pr42903750,"Dự án An Bình Plaza, Phố Trần Bình, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",5 tỷ,83 m²,,3 phòng,2 phòng,,,,Full nội thất.,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-linh-nam-phuong-mai-dong-1-prj-vinhomes-times-city-park-hill/ban-goc-4-ngu-145m2-parkhill-timescity-full-noi-that-huong-mat-chi-15-ty-pr43061216,"Dự án Times City - Park Hill, Đường Lĩnh Nam, Phường Mai Động, Hoàng Mai, Hà Nội",15 tỷ,145 m²,Sổ đỏ/ Sổ hồng,4 phòng,3 phòng,,,,Đầy đủ,,Đông - Nam
https://batdongsan.com.vn/ban-dat-duong-my-dinh-phuong-my-dinh-1/ban-tai-73-ty-365m2-phap-ly-day-du-chinh-chu-uy-tin-pr43061946,"đường Mỹ Đình, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội",73 tỷ,265 m²,Sổ đỏ/ Sổ hồng,,,,8 m,12 m,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-huu-duc-phuong-cau-dien-prj-iris-garden/sieu-pham-doc-ban-tai-duplex-185-m-4-ngu-3-wc-chi-12-ty-lh-miss-oanh-pr43061637,"Iris Garden, 30, Đường Trần Hữu Dực, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội",Thỏa thuận,185 m²,Sổ đỏ/ Sổ hồng,4 phòng,3 phòng,,,,Cơ bản,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tran-thu-do-phuong-hoang-liet-prj-green-park-tran-thu-do/ban-kiot-tang-3-chung-cu-so-1-do-pr43003061,"Green Park Trần Thủ Độ, số 1, Đường Trần Thủ Độ, Phường Hoàng Liệt, Hoàng Mai, Hà Nội","3,4 tỷ",63 m²,Sổ đỏ/ Sổ hồng,,,,,,Không nội thất,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-van-quan-phuong-phuc-la-prj-khu-do-thi-moi-van-quan/ban-view-dep-tai-kdt-17-8-ty-68m2-5pn-4wc-ha-dong-hn-pr43061588,"Dự án KĐT Văn Quán, Đường Văn Quán, Phường Phúc La, Hà Đông, Hà Nội","17,8 tỷ",68 m²,Sổ đỏ/ Sổ hồng,5 phòng,4 phòng,,"4,6 m",5 m,Cơ bản,Tây - Bắc,Tây - Bắc
https://batdongsan.com.vn/ban-nha-mat-pho-duong-hoang-ngan-phuong-trung-hoa-4/ban-cau-giay-90m-7-tang-thang-may-kinh-doanh-41ty-pr42784335,"Đường Hoàng Ngân, Phường Trung Hòa, Cầu Giấy, Hà Nội",41 tỷ,90 m²,Sổ đỏ/ Sổ hồng,6 phòng,8 phòng,7 tầng,,10 m,,,
https://batdongsan.com.vn/ban-dat-xa-dong-xuan-2/ban-991m-200m-tho-cu-gia-re-nhat-quoc-oai-4-6-ty-pr43061854,"Xã Đông Xuân, Quốc Oai, Hà Nội","4,6 tỷ",991 m²,,,,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-tran-binh-phuong-my-dinh-2-prj-an-binh-plaza/hg-hiem-3pn-full-do-83m-dinh-pr43061472,"Dự án An Bình Plaza, Phố Trần Bình, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội","6,1 tỷ",83 m²,Sổ đỏ/ Sổ hồng,3 phòng,2 phòng,,,,Đầy đủ,Tây - Nam,Đông - Bắc
